date,north,middle,south,total,redzone
20131220,0.0236,0.0161,0.0021,0.0418,0.0054
20131221,0.032,0.017,0.0019,0.0509,0.0106
20131222,0.0336,0.017,0.0007,0.0513,0.005
20131223,0.0335,0.0171,0,0.0506,0.0028
20131224,0.027,0.009,0,0.036,0
20131225,0.0166,0.0057,0,0.0223,0.0006
20131226,0.0057,0.0111,0,0.0168,0.0002
20131227,0,0.0266,0,0.0266,0.0016
20131228,0.0001,0.0355,0,0.0356,0.0078
20131229,0.0002,0.0397,0,0.0399,0.015
20131230,0,0.0386,0,0.0386,0.0333
20131231,0,0.0421,0,0.0421,0.0309
20140101,0,0.0344,0.0006,0.035,0.0032
20140102,0,0.0187,0.0014,0.0201,0
20140103,0.0009,0.0085,0.0008,0.0102,0
20140104,0.0164,0.0138,0.0029,0.0331,0.0002
20140105,0.0123,0.0066,0,0.0189,0.002
20140106,0.0232,0.0134,0,0.0366,0.0008
20140107,0.0302,0.0234,0,0.0536,0.0006
20140108,0.0356,0.0315,0.0013,0.0684,0.0247
20140109,0.0331,0.0345,0.0001,0.0677,0.0231
20140110,0.0317,0.0376,0.0053,0.0746,0.0042
20140111,0.0317,0.0376,0.0053,0.0746,0.0042
20140112,0.0143,0.0111,0.0098,0.0352,0.0018
20140113,0.0019,0.0054,0.0177,0.025,0.0024
20140114,0.0018,0.0069,0.0143,0.023,0
20140115,0.0064,0.0086,0.0093,0.0243,0
20140116,0.0104,0.0114,0.004,0.0258,0
20140117,0.0131,0.0133,0.0016,0.028,0.0072
20140118,0.0121,0.013,0,0.0251,0.0092
20140119,0.0113,0.0132,0,0.0245,0
20140120,0.0122,0.0104,0,0.0226,0.0002
20140121,0.0111,0.006,0,0.0171,0
20140122,0.0137,0.0007,0,0.0144,0
20140123,0.0129,0.0035,0,0.0164,0.0002
20140124,0.0066,0.0013,0,0.0079,0.001
20140125,0.0019,0.0024,0,0.0043,0.0014
20140126,0,0.0028,0,0.0028,0.0014
20140127,0.0001,0.0031,0,0.0032,0.001
20140128,0.0014,0.0027,0,0.0041,0.0002
20140129,0.0004,0.0083,0.0004,0.0091,0.0024
20140130,0.0004,0.0058,0.0001,0.0063,0.0056
20140131,0.0009,0.0036,0.0009,0.0054,0.003
20140201,0.0001,0.0038,0,0.0039,0
20140202,0.0035,0.0098,0,0.0133,0
20140203,0.0079,0.0246,0.0012,0.0337,0
20140204,0.0171,0.034,0.0079,0.059,0.0186
20140205,0.0177,0.0306,0.0085,0.0568,0.0255
20140206,0.0237,0.0319,0.0214,0.077,0.0084
20140207,0.0196,0.0129,0.0257,0.0582,0.0006
20140208,0.0135,0.0047,0.0212,0.0394,0
20140209,0.0096,0.0048,0.0268,0.0412,0.0002
20140210,0.0095,0.0139,0.0275,0.0509,0
20140211,0.0068,0.0198,0.03,0.0566,0.0008
20140212,0.0107,0.0152,0.0331,0.059,0.0012
20140213,0.0116,0.0163,0.0274,0.0553,0.0042
20140214,0.0167,0.0138,0.0157,0.0462,0.005
20140215,0.019,0.0092,0.0067,0.0349,0
20140216,0.0157,0.0047,0.0001,0.0205,0
20140217,0.0137,0.0069,0.0003,0.0209,0.0008
20140218,0.0139,0.0121,0.0003,0.0263,0
20140219,0.0099,0.0031,0.0018,0.0148,0.001
20140220,0.0111,0.0019,0,0.013,0.0018
20140221,0.0054,0.0064,0,0.0118,0.002
20140222,0.0016,0.016,0,0.0176,0
20140223,0.0023,0.017,0.0004,0.0197,0.0094
20140224,0.0001,0.0207,0.0005,0.0213,0.0166
20140225,0.0017,0.024,0,0.0257,0.0068
20140226,0.0008,0.017,0,0.0178,0.0068
20140227,0.0013,0.0153,0,0.0166,0.0102
20140228,0,0.0054,0.0007,0.0061,0.0026
20140301,0,0.0019,0.0063,0.0082,0
20140302,0.0034,0.0103,0.0103,0.024,0
20140303,0.008,0.0197,0.0148,0.0425,0
20140304,0.0117,0.0246,0.0195,0.0558,0.003
20140305,0.0095,0.028,0.0201,0.0576,0.0219
20140306,0.0083,0.0234,0.0313,0.063,0.0042
20140307,0.0025,0.0122,0.03,0.0447,0
20140308,0.0059,0.0127,0.0381,0.0567,0.003
20140309,0.0008,0.0057,0.0304,0.0369,0.0018
20140310,0.0021,0.0107,0.0244,0.0372,0
20140311,0.0053,0.014,0.0264,0.0457,0
20140312,0.0056,0.0122,0.0214,0.0392,0.0052
20140313,0.0064,0.0123,0.0204,0.0391,0.0076
20140314,0.0046,0.0105,0.0199,0.035,0
20140315,0.0016,0.0071,0.0138,0.0225,0
20140316,0.0002,0.002,0.01,0.0122,0.0002
20140317,0,0.0011,0.0021,0.0032,0
20140318,0,0.0036,0,0.0036,0.0002
20140319,0,0.0045,0,0.0045,0.0044
20140320,0,0.0071,0,0.0071,0.0058
20140321,0.0003,0.0039,0,0.0042,0.0008
20140322,0,0.0008,0.0034,0.0042,0
20140323,0,0,0.0056,0.0056,0
20140324,0,0.0003,0.0082,0.0085,0
20140325,0,0.0016,0.0058,0.0074,0
20140326,0,0.002,0.0016,0.0036,0
20140327,0,0.0054,0.0013,0.0067,0.003
20140328,0,0.0044,0.0001,0.0045,0.004
20140329,0,0.0062,0.0001,0.0063,0.0042
20140330,0,0.0069,0,0.0069,0
20140331,0.0001,0.0072,0.0004,0.0077,0
20140401,0.0003,0.0062,0.0019,0.0084,0.004
20140402,0.0005,0.0027,0.0005,0.0037,0.0018
20140403,0.0015,0.0008,0.0003,0.0026,0
20140404,0,0,0.0025,0.0025,0
20140405,0,0.0061,0.0123,0.0184,0
20140406,0,0.0204,0.0254,0.0458,0.0002
20140407,0.0006,0.032,0.0271,0.0597,0.0022
20140408,0.0004,0.033,0.0297,0.0631,0.0106
20140409,0.0007,0.0363,0.0331,0.0701,0.0204
20140410,0.0001,0.0289,0.0333,0.0623,0.0094
20140411,0,0.0212,0.0308,0.052,0.0042
20140412,0,0.0178,0.0287,0.0465,0.0032
20140413,0.0003,0.0111,0.0213,0.0327,0.0004
20140414,0.0043,0.0041,0.0134,0.0218,0
20140415,0.0074,0.001,0.0033,0.0117,0
20140416,0.0008,0.0003,0.0006,0.0017,0.0002
20140417,0.0018,0.0001,0.0024,0.0043,0.0002
20140418,0.0015,0.0001,0.0021,0.0037,0
20140419,0.0001,0,0.0032,0.0033,0
20140420,0,0,0.0002,0.0002,0
20140421,0,0.0002,0.0003,0.0005,0
20140422,0.0014,0.0021,0.006,0.0095,0
20140423,0.0041,0.0035,0.0021,0.0097,0.0034
20140424,0.008,0.005,0.0011,0.0141,0.0048
20140425,0.0097,0.0053,0.0012,0.0162,0.0002
20140426,0.0045,0.0052,0,0.0097,0.001
20140427,0.0014,0.0008,0,0.0022,0.0002
20140428,0.0022,0,0.0001,0.0023,0
20140429,0.0004,0.0003,0,0.0007,0
20140430,0,0.0017,0.0003,0.002,0
20140501,0,0.003,0.0004,0.0034,0.002
20140502,0,0.0034,0.0064,0.0098,0.0018
20140503,0.0004,0.005,0.0156,0.021,0.0036
20140504,0,0.007,0.0245,0.0315,0.0026
20140505,0.0001,0.0073,0.0302,0.0376,0
20140506,0,0.0091,0.0352,0.0443,0.0006
20140507,0,0.0125,0.0339,0.0464,0.0056
20140508,0,0.0117,0.0347,0.0464,0.0062
20140509,0,0.0135,0.0329,0.0464,0.0014
20140510,0,0.0142,0.0262,0.0404,0.006
20140511,0,0.0168,0.0171,0.0339,0.0082
20140512,0.0004,0.0124,0.0088,0.0216,0.0062
20140513,0,0.0045,0.002,0.0065,0.0024
20140514,0,0.0012,0.001,0.0022,0.001
20140515,0,0.0004,0.0054,0.0058,0
20140516,0.0002,0.0019,0.0115,0.0136,0.0002
20140517,0,0.0019,0.0158,0.0177,0.0016
20140518,0,0.0012,0.0146,0.0158,0.0002
20140519,0,0.0018,0.0078,0.0096,0
20140520,0.0018,0.0039,0.0059,0.0116,0.0032
20140521,0.006,0.0068,0.0032,0.016,0.0034
20140522,0.0114,0.0077,0.0019,0.021,0.0024
20140523,0.0109,0.0113,0.0004,0.0226,0.006
20140524,0.0084,0.0084,0,0.0168,0.0038
20140525,0.0052,0.0084,0.0009,0.0145,0.0028
20140526,0.0014,0.004,0.0019,0.0073,0.0002
20140527,0.0006,0.0026,0.0014,0.0046,0
20140528,0.0002,0.0049,0.0026,0.0077,0.0014
20140529,0.0001,0.0059,0.0064,0.0124,0.0014
20140530,0,0.0063,0.0111,0.0174,0.0058
20140531,0.0002,0.0068,0.0176,0.0246,0.0062
20140601,0,0.0078,0.03,0.0378,0.0024
20140602,0,0.0038,0.0411,0.0449,0.0018
20140603,0,0.006,0.0444,0.0504,0.0006
20140604,0.0002,0.0124,0.0459,0.0585,0.0002
20140605,0.001,0.0193,0.0312,0.0515,0.0084
20140606,0,0.0177,0.0259,0.0436,0.0126
20140607,0,0.0128,0.0159,0.0287,0.0064
20140608,0,0.0132,0.0049,0.0181,0.0038
20140609,0.0006,0.0129,0.0029,0.0164,0.0116
20140610,0.0004,0.0157,0.002,0.0181,0.009
20140611,0.002,0.0156,0.0014,0.019,0.0048
20140612,0.0019,0.0077,0.002,0.0116,0.0026
20140613,0.0013,0.0135,0.0074,0.0222,0.0044
20140614,0.0035,0.0154,0.0123,0.0312,0.003
20140615,0,0.0223,0.0123,0.0346,0.0106
20140616,0,0.0132,0.011,0.0242,0.0056
20140617,0.0019,0.0069,0.0081,0.0169,0.003
20140618,0.0005,0.0073,0.0064,0.0142,0.002
20140619,0.0008,0.0077,0.0053,0.0138,0.0004
20140620,0.0001,0.0102,0.0026,0.0129,0.004
20140621,0,0.018,0,0.018,0.0022
20140622,0,0.0138,0.0019,0.0157,0.0038
20140623,0,0.0158,0.0075,0.0233,0.0124
20140624,0.0001,0.0137,0.01,0.0238,0.0118
20140625,0.0001,0.0201,0.0186,0.0388,0.0062
20140626,0,0.0167,0.0233,0.04,0.0074
20140627,0,0.0081,0.0203,0.0284,0.0042
20140628,0.0001,0.0045,0.0232,0.0278,0.002
20140629,0,0.0021,0.0178,0.0199,0.002
20140630,0.0003,0.0027,0.0166,0.0196,0.0024
20140701,0,0.0052,0.0119,0.0171,0.0004
20140702,0,0.0016,0.0116,0.0132,0
20140703,0,0.0012,0.0112,0.0124,0
20140704,0,0.0081,0.0058,0.0139,0.0056
20140705,0,0.0081,0.002,0.0101,0.0038
20140706,0,0.0124,0,0.0124,0.0084
20140707,0.0001,0.0153,0.0018,0.0172,0.0136
20140708,0.0005,0.0095,0.0113,0.0213,0.0036
20140709,0.0001,0.0069,0.0146,0.0216,0.0024
20140710,0,0.0029,0.0169,0.0198,0.0008
20140711,0.0002,0.0043,0.0203,0.0248,0.0002
20140712,0.0003,0.0047,0.0227,0.0277,0
20140713,0,0.0086,0.0196,0.0282,0.0028
20140714,0.0004,0.0133,0.0254,0.0391,0.0022
20140715,0.0006,0.017,0.0309,0.0485,0.0034
20140716,0.0005,0.0168,0.0317,0.049,0.0066
20140717,0.0013,0.0158,0.0294,0.0465,0.0086
20140718,0.0003,0.0149,0.0201,0.0353,0.0012
20140719,0.0014,0.0123,0.0083,0.022,0.0038
20140720,0.0022,0.0138,0.0013,0.0173,0.0084
20140721,0.0052,0.0225,0.0036,0.0313,0.0082
20140722,0.0024,0.0302,0.0087,0.0413,0.013
20140723,0,0.0227,0.0148,0.0375,0.0184
20140724,0,0.0157,0.014,0.0297,0.013
20140725,0,0.0116,0.0104,0.022,0
20140726,0.0001,0.0104,0.0106,0.0211,0.0008
20140727,0,0.0034,0.005,0.0084,0
20140728,0,0,0.0006,0.0006,0
20140729,0,0.003,0,0.003,0
20140730,0.0001,0.0106,0.0002,0.0109,0.0008
20140731,0.0007,0.0154,0.0007,0.0168,0.0062
20140801,0.0017,0.0263,0.0001,0.0281,0.0058
20140802,0.0038,0.0278,0,0.0316,0.009
20140803,0.0062,0.0367,0.0021,0.045,0.0253
20140804,0.0093,0.0495,0.0046,0.0634,0.0239
20140805,0.0144,0.0485,0.0093,0.0722,0.0124
20140806,0.015,0.0383,0.0145,0.0678,0.0062
20140807,0.0145,0.0229,0.0151,0.0525,0.0022
20140808,0.012,0.0209,0.0069,0.0398,0.0074
20140809,0.0022,0.017,0.0066,0.0258,0.0138
20140810,0.0006,0.0159,0.0142,0.0307,0.0108
20140811,0.0003,0.0113,0.0217,0.0333,0
20140812,0,0.0043,0.0226,0.0269,0.0006
20140813,0,0.0057,0.0194,0.0251,0.0006
20140814,0.0004,0.0064,0.0155,0.0223,0.0044
20140815,0.0031,0.0071,0.0104,0.0206,0.0016
20140816,0.0034,0.0017,0.0022,0.0073,0
20140817,0.0134,0.0005,0.001,0.0149,0.0002
20140818,0.0076,0.0001,0.0017,0.0094,0
20140819,0.0003,0.0017,0.0016,0.0036,0
20140820,0.0029,0.0054,0.0019,0.0102,0.0024
20140821,0.0058,0.0019,0.0015,0.0092,0.0018
20140822,0.0087,0.0028,0.0003,0.0118,0.0004
20140823,0.0098,0.0032,0,0.013,0.0002
20140824,0.0068,0.0097,0,0.0165,0.0034
20140825,0.0052,0.0253,0,0.0305,0.006
20140826,0.0031,0.0351,0,0.0382,0.0106
20140827,0.004,0.0421,0,0.0461,0.0188
20140828,0.004,0.0504,0.0001,0.0545,0.0156
20140829,0.0032,0.0553,0.0012,0.0597,0.015
20140830,0.004,0.0494,0.0028,0.0562,0.0211
20140831,0.0062,0.0464,0.0112,0.0638,0.0231
20140901,0.0089,0.0451,0.019,0.073,0.014
20140902,0.0061,0.0367,0.0234,0.0662,0.003
20140903,0.0076,0.0236,0.0221,0.0533,0.0044
20140904,0.0104,0.0312,0.0199,0.0615,0.0186
20140905,0.005,0.0303,0.0138,0.0491,0.0237
20140906,0.0024,0.0191,0.0063,0.0278,0.0028
20140907,0.0019,0.0304,0.0087,0.041,0.0014
20140908,0.0032,0.0158,0.0132,0.0322,0.0048
20140909,0,0.0032,0.018,0.0212,0.0016
20140910,0.0005,0.0069,0.0182,0.0256,0.003
20140911,0.0005,0.0004,0.0214,0.0223,0
20140912,0,0.0041,0.0224,0.0265,0.0002
20140913,0.0006,0.0082,0.0287,0.0375,0
20140914,0,0.0116,0.035,0.0466,0.0006
20140915,0.0017,0.0132,0.0362,0.0511,0.0056
20140916,0.0036,0.0119,0.037,0.0525,0.0056
20140917,0.004,0.0163,0.0281,0.0484,0
20140918,0.0007,0.0148,0.0133,0.0288,0.0002
20140919,0.0009,0.0237,0.002,0.0266,0.0114
20140920,0.0016,0.0266,0,0.0282,0.0142
20140921,0.0015,0.0312,0,0.0327,0.0064
20140922,0.0007,0.029,0,0.0297,0.0146
20140923,0.0028,0.0284,0,0.0312,0.0178
20140924,0.0113,0.0284,0.0001,0.0398,0.004
20140925,0.0188,0.0403,0.003,0.0621,0.0096
20140926,0.0174,0.0396,0.009,0.066,0.0148
20140927,0.0186,0.04,0.011,0.0696,0.0219
20140928,0.0175,0.0444,0.0214,0.0833,0.0194
20140929,0.0211,0.0336,0.0211,0.0758,0.0072
20140930,0.0189,0.029,0.0208,0.0687,0.0054
20141001,0.0106,0.0241,0.0174,0.0521,0.0046
20141002,0.0121,0.0208,0.011,0.0439,0.0138
20141003,0.0113,0.023,0.0041,0.0384,0.0122
20141004,0.0087,0.0222,0.0028,0.0337,0.004
20141005,0.0055,0.0154,0.0097,0.0306,0
20141006,0.0012,0.0042,0.0143,0.0197,0
20141007,0.0005,0.0074,0.0253,0.0332,0
20141008,0,0.0109,0.0351,0.046,0.0014
20141009,0,0.0081,0.0442,0.0523,0.0064
20141010,0,0.0102,0.0528,0.063,0.0044
20141011,0.0007,0.0095,0.0491,0.0593,0.0014
20141012,0.0011,0.0019,0.0433,0.0463,0
20141013,0,0.0024,0.0305,0.0329,0.0002
20141014,0.0022,0.007,0.0182,0.0274,0.0008
20141015,0.004,0.0132,0.0057,0.0229,0.0012
20141016,0.0091,0.0246,0.0015,0.0352,0.0108
20141017,0.0067,0.0328,0,0.0395,0.0255
20141018,0.0078,0.0413,0.0004,0.0495,0.0126
20141019,0.0046,0.0397,0.0047,0.049,0.0132
20141020,0.0022,0.0322,0.0112,0.0456,0.0162
20141021,0.0006,0.0218,0.0104,0.0328,0.009
20141022,0.0042,0.013,0.0037,0.0209,0
20141023,0.0086,0.0133,0.0033,0.0252,0.0016
20141024,0.0091,0.0153,0.0104,0.0348,0.0066
20141025,0.0094,0.0171,0.0199,0.0464,0.009
20141026,0.0075,0.0178,0.028,0.0533,0.0076
20141027,0.0158,0.0232,0.0351,0.0741,0.0078
20141028,0.016,0.0306,0.0367,0.0833,0.0074
20141029,0.0202,0.0257,0.0414,0.0873,0.0128
20141030,0.0184,0.023,0.0407,0.0821,0.0168
20141031,0.0154,0.0195,0.0366,0.0715,0.0008
20141101,0.0158,0.0148,0.0366,0.0672,0.0006
20141102,0.0104,0.0044,0.0371,0.0519,0
20141103,0.0031,0.0018,0.0391,0.044,0
20141104,0.0002,0.0017,0.0416,0.0435,0
20141105,0.0028,0.0129,0.0519,0.0676,0.0004
20141106,0.0102,0.0263,0.0547,0.0912,0.0024
20141107,0,0.0171,0.059,0.0761,0.013
20141108,0.0001,0.0165,0.0579,0.0745,0.005
20141109,0.0003,0.0138,0.0589,0.073,0
20141110,0.0012,0.0297,0.0468,0.0777,0.0002
20141111,0.004,0.0383,0.0343,0.0766,0.0002
20141112,0.0117,0.0401,0.0176,0.0694,0.0122
20141113,0.014,0.0455,0.0071,0.0666,0.0317
20141114,0.0094,0.0508,0.0014,0.0616,0.0178
20141115,0.0107,0.047,0.0003,0.058,0.0068
20141116,0.0037,0.0324,0,0.0361,0.0104
20141117,0.0047,0.0142,0.0001,0.019,0.0014
20141118,0.0022,0.0021,0.0011,0.0054,0
20141119,0,0.0032,0.0009,0.0041,0.0002
20141120,0,0.0059,0.0122,0.0181,0.0034
20141121,0,0.0111,0.0195,0.0306,0.007
20141122,0.0002,0.0123,0.028,0.0405,0.005
20141123,0.0028,0.0201,0.0326,0.0555,0.0054
20141124,0.0098,0.0212,0.031,0.062,0.003
20141125,0.0134,0.0159,0.0347,0.064,0.0054
20141126,0.0178,0.0153,0.0287,0.0618,0.0104
20141127,0.0172,0.0113,0.0323,0.0608,0.0032
20141128,0.02,0.0126,0.0325,0.0651,0.0002
20141129,0.0099,0.0056,0.0377,0.0532,0
20141130,0.0017,0.0001,0.0479,0.0497,0
20141201,0.0001,0.0047,0.0598,0.0646,0
20141202,0.0001,0.0107,0.0678,0.0786,0.0002
20141203,0.0007,0.014,0.0719,0.0866,0.0034
20141204,0.0003,0.016,0.0723,0.0886,0.0064
20141205,0,0.0154,0.0694,0.0848,0.0038
20141206,0,0.0189,0.0571,0.076,0.0004
20141207,0.0023,0.0271,0.0412,0.0706,0.0016
20141208,0.0024,0.0345,0.0256,0.0625,0.0002
20141209,0.0028,0.0469,0.0132,0.0629,0.0024
20141210,0.0064,0.0496,0.0035,0.0595,0.0287
20141211,0.0041,0.0497,0.0044,0.0582,0.0194
20141212,0.0019,0.0356,0.0029,0.0404,0.011
20141213,0.001,0.0298,0.0008,0.0316,0.0126
20141214,0.0006,0.0128,0.001,0.0144,0.0002
20141215,0,0.0019,0,0.0019,0
20141216,0,0.005,0.0008,0.0058,0
20141217,0,0.004,0.0089,0.0129,0.0022
20141218,0,0.0074,0.0169,0.0243,0.0048
20141219,0,0.0084,0.0184,0.0268,0.0012
20141220,0.002,0.0117,0.0186,0.0323,0.001
20141221,0.0058,0.0166,0.0239,0.0463,0.0048
20141222,0.0071,0.0163,0.0296,0.053,0.0024
20141223,0.0087,0.0119,0.0321,0.0527,0.0102
20141224,0.0132,0.0132,0.0419,0.0683,0.0052
20141225,0.0152,0.0111,0.0461,0.0724,0
20141226,0.0081,0.0092,0.0561,0.0734,0.0002
20141227,0.007,0.0061,0.0595,0.0726,0
20141228,0.0099,0.0095,0.0668,0.0862,0
20141229,0.0143,0.0206,0.0714,0.1063,0.0004
20141230,0.011,0.0151,0.0744,0.1005,0.0022
20141231,0.0056,0.0129,0.0741,0.0926,0.0016
20150101,0.0031,0.0126,0.0695,0.0852,0.0052
20150102,0,0.0169,0.0658,0.0827,0.0068
20150103,0.0001,0.0308,0.0681,0.099,0.006
20150104,0.0016,0.0347,0.0573,0.0936,0.0004
20150105,0.0047,0.0425,0.0482,0.0954,0.0052
20150106,0.0087,0.0409,0.0373,0.0869,0.0146
20150107,0.0112,0.0487,0.022,0.0819,0.0204
20150108,0.0069,0.0451,0.0114,0.0634,0.0132
20150109,0.0043,0.0284,0.0093,0.042,0.0096
20150110,0.0003,0.0206,0.0024,0.0233,0.0092
20150111,0,0.0128,0.0004,0.0132,0
20150112,0,0.008,0,0.008,0
20150113,0,0.013,0.0034,0.0164,0.0054
20150114,0,0.0172,0.0058,0.023,0.0138
20150115,0,0.026,0.0137,0.0397,0.0116
20150116,0.0042,0.0336,0.0177,0.0555,0.012
20150117,0.0129,0.0306,0.0248,0.0683,0.0154
20150118,0.0175,0.0182,0.0309,0.0666,0.0054
20150119,0.02,0.0073,0.0348,0.0621,0.0008
20150120,0.0206,0.0043,0.04,0.0649,0.0006
20150121,0.0311,0.0112,0.0418,0.0841,0.0056
20150122,0.0195,0.0081,0.0457,0.0733,0.001
20150123,0.0068,0.0096,0.0416,0.058,0.0034
20150124,0.0004,0.0053,0.0423,0.048,0.0032
20150125,0,0.0053,0.0484,0.0537,0.0026
20150126,0.0006,0.0094,0.0552,0.0652,0
20150127,0.0011,0.0133,0.0619,0.0763,0.0004
20150128,0.001,0.0183,0.0666,0.0859,0.0028
20150129,0.0008,0.0213,0.066,0.0881,0.0092
20150130,0.0002,0.0227,0.0687,0.0916,0.0122
20150131,0,0.0196,0.0646,0.0842,0.0036
20150201,0,0.0172,0.0598,0.077,0
20150202,0.0018,0.0132,0.0489,0.0639,0
20150203,0.005,0.0109,0.0362,0.0521,0
20150204,0.0037,0.015,0.024,0.0427,0.0012
20150205,0.0064,0.0197,0.0103,0.0364,0.0044
20150206,0.0075,0.0174,0.0054,0.0303,0.0108
20150207,0.0013,0.0207,0.004,0.026,0.0082
20150208,0,0.0204,0.0026,0.023,0.003
20150209,0,0.0212,0.0011,0.0223,0.0054
20150210,0,0.0397,0.0011,0.0408,0.0291
20150211,0.0004,0.0429,0.0012,0.0445,0.0297
20150212,0.0014,0.044,0.0057,0.0511,0.0104
20150213,0.0103,0.0328,0.0142,0.0573,0.0042
20150214,0.0206,0.0246,0.0207,0.0659,0.0008
20150215,0.0258,0.0162,0.0273,0.0693,0.0032
20150216,0.0242,0.012,0.0296,0.0658,0.0078
20150217,0.0193,0.0093,0.0296,0.0582,0.001
20150218,0.0153,0.0172,0.0293,0.0618,0.003
20150219,0.0084,0.0201,0.0249,0.0534,0.0116
20150220,0.0002,0.0171,0.0163,0.0336,0.015
20150221,0,0.0134,0.012,0.0254,0.0072
20150222,0,0.0085,0.0147,0.0232,0.0002
20150223,0,0.0103,0.0276,0.0379,0
20150224,0,0.0157,0.0406,0.0563,0
20150225,0.0001,0.0255,0.0485,0.0741,0.0046
20150226,0.0001,0.0274,0.0545,0.082,0.014
20150227,0.0005,0.0316,0.0576,0.0897,0.0166
20150228,0.0003,0.0315,0.0569,0.0887,0.0094
20150301,0.0045,0.0397,0.0543,0.0985,0.0036
20150302,0.0074,0.0448,0.0499,0.1021,0.0126
20150303,0.0165,0.0525,0.0434,0.1124,0.019
20150304,0.0198,0.0529,0.0327,0.1054,0.0237
20150305,0.025,0.0477,0.019,0.0917,0.014
20150306,0.0187,0.0447,0.0099,0.0733,0.0118
20150307,0.0159,0.0474,0.0042,0.0675,0.0022
20150308,0.0042,0.0402,0.0025,0.0469,0.0106
20150309,0.0001,0.0412,0.0045,0.0458,0.0297
20150310,0.0002,0.0488,0.0109,0.0599,0.0247
20150311,0.0018,0.0344,0.0171,0.0533,0.0094
20150312,0.0071,0.0273,0.0236,0.058,0.0048
20150313,0.0137,0.0326,0.0361,0.0824,0.004
20150314,0.0184,0.0303,0.0466,0.0953,0.0138
20150315,0.0239,0.043,0.0572,0.1241,0.0172
20150316,0.024,0.0341,0.0547,0.1128,0.0066
20150317,0.0244,0.0307,0.0684,0.1235,0.002
20150318,0.019,0.038,0.0664,0.1234,0.013
20150319,0.0139,0.0255,0.0504,0.0898,0.015
20150320,0.0052,0.0169,0.0311,0.0532,0.0116
20150321,0.0013,0.0208,0.0257,0.0478,0.012
20150322,0.002,0.0177,0.0277,0.0474,0.0072
20150323,0.003,0.0179,0.0351,0.056,0.0038
20150324,0.004,0.0209,0.0411,0.066,0.0004
20150325,0.0051,0.0169,0.0473,0.0693,0.0014
20150326,0.004,0.0144,0.0531,0.0715,0.0032
20150327,0.002,0.0234,0.0615,0.0869,0.0058
20150328,0.0037,0.0308,0.0694,0.1039,0.0044
20150329,0.006,0.0596,0.0672,0.1328,0.0116
20150330,0.0077,0.0639,0.0617,0.1333,0.0387
20150331,0.0092,0.0659,0.0563,0.1314,0.0441
20150401,0.0119,0.0638,0.0485,0.1242,0.0172
20150402,0.0099,0.0525,0.0362,0.0986,0.014
20150403,0.0041,0.0318,0.0267,0.0626,0.0024
20150404,0.0021,0.0197,0.0208,0.0426,0.006
20150405,0,0.0206,0.022,0.0426,0.0122
20150406,0,0.0178,0.0191,0.0369,0.0076
20150407,0.0001,0.0149,0.0218,0.0368,0.0046
20150408,0.0003,0.0187,0.0255,0.0445,0
20150409,0.0002,0.0209,0.0328,0.0539,0
20150410,0.0003,0.0236,0.0408,0.0647,0.0038
20150411,0.0004,0.0262,0.0395,0.0661,0.0196
20150412,0.0043,0.0305,0.0409,0.0757,0.0162
20150413,0.0035,0.0384,0.0392,0.0811,0.0024
20150414,0.001,0.0417,0.033,0.0757,0.0072
20150415,0.001,0.0342,0.0275,0.0627,0.0052
20150416,0.0012,0.0303,0.0244,0.0559,0.0106
20150417,0.0008,0.0196,0.0169,0.0373,0.015
20150418,0.0002,0.017,0.0094,0.0266,0.0098
20150419,0.0002,0.0152,0.0039,0.0193,0.0002
20150420,0.0068,0.0099,0.0049,0.0216,0.0014
20150421,0.0094,0.0064,0.0115,0.0273,0.0038
20150422,0.0128,0.0032,0.0127,0.0287,0
20150423,0.0112,0.0105,0.0109,0.0326,0.0034
20150424,0.0067,0.0114,0.0107,0.0288,0.0026
20150425,0.0042,0.0199,0.0119,0.036,0.0022
20150426,0.0132,0.0315,0.0101,0.0548,0.0088
20150427,0.0304,0.0549,0.0062,0.0915,0.0166
20150428,0.0372,0.0759,0.005,0.1181,0.0403
20150429,0.0387,0.0724,0.0091,0.1202,0.0317
20150430,0.0276,0.0551,0.015,0.0977,0.0148
20150501,0.025,0.0378,0.02,0.0828,0.0084
20150502,0.0118,0.022,0.0309,0.0647,0.005
20150503,0.0085,0.0041,0.0218,0.0344,0.0012
20150504,0.0091,0.0059,0.0177,0.0327,0.0018
20150505,0.0107,0.0128,0.023,0.0465,0.0006
20150506,0.0039,0.019,0.0248,0.0477,0
20150507,0.0008,0.0272,0.0266,0.0546,0.0064
20150508,0,0.0369,0.0296,0.0665,0.0239
20150509,0,0.036,0.0302,0.0662,0.015
20150510,0,0.0388,0.0292,0.068,0.0066
20150511,0.0003,0.0369,0.025,0.0622,0.0122
20150512,0,0.035,0.0214,0.0564,0.0084
20150513,0,0.0314,0.0153,0.0467,0.0072
20150514,0.0002,0.0205,0.0088,0.0295,0.016
20150515,0.001,0.0164,0.0096,0.027,0.0118
20150516,0.0035,0.0127,0.0106,0.0268,0.0002
20150517,0.0105,0.0094,0.0054,0.0253,0
20150518,0.0051,0.0051,0.0048,0.015,0.0004
20150519,0.0033,0.003,0.0108,0.0171,0.001
20150520,0.0011,0.008,0.016,0.0251,0.0018
20150521,0.0014,0.0208,0.023,0.0452,0.001
20150522,0.0041,0.0375,0.0259,0.0675,0.0042
